id,is_humor,humor_rating,humor_mechanism,humor_target
tweet30665,0,0.0,exaggeration,self-deprecating
tweet30666,1,0.0,parody,self-deprecating
tweet30667,1,0.0,reference,professions
tweet30668,0,0.0,absurd,professions
tweet30669,0,0.0,reference,technology
tweet30670,0,0.0,absurd,self-deprecating
tweet30671,1,0.0,absurd,substance use
tweet30672,0,0.0,absurd,professions
tweet30673,1,0.0,reference,body shaming
tweet30674,0,0.0,stereotype,self-deprecating
tweet30675,1,0.0,absurd,self-deprecating
tweet30676,0,0.0,reference,family/relationships
tweet30677,0,0.0,reference,professions
tweet30678,1,0.0,unmasking,self-deprecating
tweet30679,0,0.0,absurd,self-deprecating
tweet30680,0,0.0,reference,self-deprecating
tweet30681,0,0.0,reference,technology
tweet30682,0,0.0,irony,self-deprecating
tweet30683,1,0.0,stereotype,family/relationships
tweet30684,0,0.0,irony,men
tweet30685,0,0.0,reference,self-deprecating
tweet30686,0,0.0,absurd,self-deprecating
tweet30687,1,0.0,reference,professions
tweet30688,1,0.0,parody,professions
tweet30689,0,0.0,reference,self-deprecating
tweet30690,0,0.0,reference,self-deprecating
tweet30691,0,0.0,absurd,substance use
tweet30692,0,0.0,reference,self-deprecating
tweet30693,1,0.0,insults,body shaming
tweet30694,0,0.0,reference,professions
tweet30695,1,0.0,irony,body shaming
tweet30696,1,0.0,irony,age
tweet30697,1,0.0,absurd,professions
tweet30698,0,0.0,wordplay,body shaming
tweet30699,0,0.0,unmasking,health
tweet30700,1,0.0,absurd,self-deprecating
tweet30701,1,0.0,exaggeration,body shaming
tweet30702,0,0.0,reference,religion
tweet30703,0,0.0,wordplay,body shaming
tweet30704,0,0.0,reference,self-deprecating
tweet30705,1,0.0,embarrassment,body shaming
tweet30706,1,0.0,unmasking,professions
tweet30707,0,0.0,exaggeration,self-deprecating
tweet30708,0,0.0,reference,self-deprecating
tweet30709,0,0.0,reference,self-deprecating
tweet30710,0,0.0,reference,professions
tweet30711,0,0.0,wordplay,self-deprecating
tweet30712,1,0.0,embarrassment,social status
tweet30713,0,0.0,reference,family/relationships
tweet30714,0,0.0,reference,self-deprecating
tweet30715,1,0.0,parody,professions
tweet30716,0,0.0,reference,substance use
tweet30717,1,0.0,wordplay,professions
tweet30718,0,0.0,analogy,social status
tweet30719,0,0.0,embarrassment,self-deprecating
tweet30720,1,0.0,unmasking,age
tweet30721,1,0.0,insults,body shaming
tweet30722,0,0.0,reference,self-deprecating
tweet30723,0,0.0,reference,self-deprecating
tweet30724,0,0.0,reference,self-deprecating
tweet30725,1,0.0,wordplay,women
tweet30726,0,0.0,analogy,professions
tweet30727,0,0.0,irony,self-deprecating
tweet30728,1,0.0,parody,body shaming
tweet30729,1,0.0,irony,religion
tweet30730,0,0.0,parody,self-deprecating
tweet30731,0,0.0,absurd,professions
tweet30732,0,0.0,insults,body shaming
tweet30733,0,0.0,reference,self-deprecating
tweet30734,0,0.0,reference,self-deprecating
tweet30735,1,0.0,misunderstanding,age
tweet30736,1,0.0,absurd,self-deprecating
tweet30737,0,0.0,exaggeration,self-deprecating
tweet30738,1,0.0,absurd,professions
tweet30739,0,0.0,parody,self-deprecating
tweet30740,0,0.0,reference,professions
tweet30741,0,0.0,unmasking,family/relationships
tweet30742,1,0.0,irony,age
tweet30743,0,0.0,irony,self-deprecating
tweet30744,0,0.0,irony,family/relationships
tweet30745,0,0.0,absurd,self-deprecating
tweet30746,0,0.0,wordplay,self-deprecating
tweet30747,1,0.0,reference,women
tweet30748,0,0.0,parody,family/relationships
tweet30749,0,0.0,wordplay,self-deprecating
tweet30750,1,0.0,reference,professions
tweet30751,0,0.0,absurd,self-deprecating
tweet30752,1,0.0,unmasking,lgbt
tweet30753,0,0.0,reference,ethnicity/origin
tweet30754,0,0.0,absurd,self-deprecating
tweet30755,1,0.0,misunderstanding,family/relationships
tweet30756,1,0.0,stereotype,men
tweet30757,0,0.0,reference,self-deprecating
tweet30758,0,0.0,reference,self-deprecating
tweet30759,0,0.0,parody,self-deprecating
tweet30760,0,0.0,absurd,professions
tweet30761,0,0.0,exaggeration,self-deprecating
tweet30762,0,0.0,exaggeration,professions
tweet30763,0,0.0,absurd,self-deprecating
tweet30764,1,0.0,stereotype,ethnicity/origin
tweet30765,1,0.0,absurd,professions
tweet30766,0,0.0,absurd,substance use
tweet30767,0,0.0,absurd,professions
tweet30768,0,0.0,absurd,health
tweet30769,0,0.0,absurd,self-deprecating
tweet30770,1,0.0,stereotype,professions
tweet30771,0,0.0,absurd,self-deprecating
tweet30772,0,0.0,reference,self-deprecating
tweet30773,0,0.0,reference,self-deprecating
tweet30774,0,0.0,insults,self-deprecating
tweet30775,1,0.0,absurd,self-deprecating
tweet30776,0,0.0,reference,self-deprecating
tweet30777,1,0.0,reference,self-deprecating
tweet30778,1,0.0,irony,substance use
tweet30779,0,0.0,irony,self-deprecating
tweet30780,0,0.0,parody,self-deprecating
tweet30781,0,0.0,parody,professions
tweet30782,1,0.0,parody,professions
tweet30783,0,0.0,reference,self-deprecating
tweet30784,0,0.0,unmasking,religion
tweet30785,1,0.0,reference,professions
tweet30786,0,0.0,wordplay,health
tweet30787,1,0.0,exaggeration,women
tweet30788,1,0.0,stereotype,body shaming
tweet30789,0,0.0,absurd,substance use
tweet30790,1,0.0,parody,professions
tweet30791,0,0.0,embarrassment,women
tweet30792,0,0.0,irony,family/relationships
tweet30793,0,0.0,reference,self-deprecating
tweet30794,1,0.0,reference,professions
tweet30795,0,0.0,absurd,professions
tweet30796,1,0.0,parody,body shaming
tweet30797,0,0.0,absurd,self-deprecating
tweet30798,0,0.0,absurd,self-deprecating
tweet30799,0,0.0,irony,substance use
tweet30800,1,0.0,parody,professions
tweet30801,0,0.0,wordplay,professions
tweet30802,1,0.0,embarrassment,family/relationships
tweet30803,1,0.0,wordplay,body shaming
tweet30804,0,0.0,irony,women
tweet30805,1,0.0,wordplay,body shaming
tweet30806,1,0.0,irony,self-deprecating
tweet30807,1,0.0,irony,professions
tweet30808,1,0.0,irony,women
tweet30809,0,0.0,absurd,self-deprecating
tweet30810,0,0.0,reference,self-deprecating
tweet30811,0,0.0,reference,self-deprecating
tweet30812,0,0.0,parody,self-deprecating
tweet30813,1,0.0,absurd,self-deprecating
tweet30814,1,0.0,absurd,self-deprecating
tweet30815,1,0.0,absurd,self-deprecating
tweet30816,0,0.0,embarrassment,lgbt
tweet30817,0,0.0,absurd,self-deprecating
tweet30818,0,0.0,reference,self-deprecating
tweet30819,1,0.0,wordplay,self-deprecating
tweet30820,0,0.0,wordplay,professions
tweet30821,0,0.0,irony,self-deprecating
tweet30822,0,0.0,reference,self-deprecating
tweet30823,0,0.0,exaggeration,professions
tweet30824,1,0.0,wordplay,professions
tweet30825,0,0.0,absurd,substance use
tweet30826,0,0.0,exaggeration,self-deprecating
tweet30827,1,0.0,embarrassment,body shaming
tweet30828,0,0.0,analogy,self-deprecating
tweet30829,0,0.0,reference,substance use
tweet30830,0,0.0,analogy,self-deprecating
tweet30831,1,0.0,embarrassment,body shaming
tweet30832,0,0.0,reference,self-deprecating
tweet30833,1,0.0,analogy,women
tweet30834,0,0.0,absurd,professions
tweet30835,0,0.0,reference,self-deprecating
tweet30836,1,0.0,absurd,age
tweet30837,0,0.0,analogy,self-deprecating
tweet30838,0,0.0,reference,technology
tweet30839,0,0.0,wordplay,professions
tweet30840,1,0.0,absurd,professions
tweet30841,0,0.0,absurd,professions
tweet30842,1,0.0,irony,self-deprecating
tweet30843,0,0.0,exaggeration,self-deprecating
tweet30844,0,0.0,absurd,self-deprecating
tweet30845,0,0.0,irony,self-deprecating
tweet30846,0,0.03756994,parody,self-deprecating
tweet30847,0,0.0,irony,substance use
tweet30848,0,0.0,reference,self-deprecating
tweet30849,0,0.0,wordplay,self-deprecating
tweet30850,0,0.0,exaggeration,self-deprecating
tweet30851,0,0.0,reference,self-deprecating
tweet30852,0,0.0,absurd,professions
tweet30853,0,0.0,reference,self-deprecating
tweet30854,0,0.0,wordplay,self-deprecating
tweet30855,1,0.0,insults,self-deprecating
tweet30856,0,0.0,irony,age
tweet30857,1,0.0,absurd,self-deprecating
tweet30858,0,0.0,insults,social status
tweet30859,0,0.0,absurd,self-deprecating
tweet30860,1,0.0,wordplay,professions
tweet30861,0,0.0,reference,self-deprecating
tweet30862,0,0.0,wordplay,self-deprecating
tweet30863,0,0.0,absurd,self-deprecating
tweet30864,1,0.0,absurd,professions
tweet30865,0,0.0,parody,self-deprecating
tweet30866,1,0.0,irony,professions
tweet30867,0,0.0,absurd,self-deprecating
tweet30868,0,0.0,analogy,self-deprecating
tweet30869,1,0.0,absurd,self-deprecating
tweet30870,0,0.0,absurd,substance use
tweet30871,1,0.0,reference,professions
tweet30872,0,0.0,absurd,lgbt
tweet30873,0,0.0,stereotype,professions
tweet30874,0,0.0,irony,substance use
tweet30875,0,0.0,reference,self-deprecating
tweet30876,1,0.0,misunderstanding,men
tweet30877,0,0.0,absurd,women
tweet30878,1,0.0,absurd,health
tweet30879,0,0.0,absurd,religion
tweet30880,1,0.0,stereotype,professions
tweet30881,0,0.0,parody,self-deprecating
tweet30882,0,0.0,reference,self-deprecating
tweet30883,1,0.0,reference,self-deprecating
tweet30884,1,0.0,exaggeration,age
tweet30885,0,0.0,wordplay,professions
tweet30886,0,0.0,exaggeration,body shaming
tweet30887,0,0.0,parody,self-deprecating
tweet30888,0,0.0,absurd,self-deprecating
tweet30889,1,0.0,wordplay,professions
tweet30890,1,0.0,reference,women
tweet30891,1,0.0,reference,self-deprecating
tweet30892,1,0.0,embarrassment,family/relationships
tweet30893,1,0.0,wordplay,professions
tweet30894,0,0.0,reference,self-deprecating
tweet30895,1,0.0,unmasking,professions
tweet30896,0,0.0,reference,self-deprecating
tweet30897,1,0.0,absurd,health
tweet30898,0,0.0,reference,professions
tweet30899,0,0.0,reference,substance use
tweet30900,0,0.0,reference,women
tweet30901,1,0.0,parody,body shaming
tweet30902,1,0.0,irony,age
tweet30903,1,0.0,analogy,women
tweet30904,0,0.0,exaggeration,technology
tweet30905,0,0.0,reference,self-deprecating
tweet30906,1,0.0,reference,professions
tweet30907,0,0.0,absurd,self-deprecating
tweet30908,1,0.0,reference,professions
tweet30909,1,0.0,unmasking,age
tweet30910,1,0.0,absurd,family/relationships
tweet30911,0,0.0,absurd,self-deprecating
tweet30912,0,0.0,absurd,professions
tweet30913,0,0.0,reference,self-deprecating
tweet30914,1,0.0,wordplay,professions
tweet30915,1,0.0,misunderstanding,age
tweet30916,0,0.0,absurd,self-deprecating
tweet30917,0,0.0,absurd,professions
tweet30918,0,0.0,exaggeration,self-deprecating
tweet30919,0,0.0,reference,professions
tweet30920,1,0.0,wordplay,age
tweet30921,0,0.0,parody,men
tweet30922,1,0.0,absurd,self-deprecating
tweet30923,0,0.0,parody,self-deprecating
tweet30924,0,0.0,irony,professions
tweet30925,0,0.0,reference,professions
tweet30926,1,0.0,misunderstanding,body shaming
tweet30927,1,0.0,wordplay,health
tweet30928,1,0.0,absurd,professions
tweet30929,0,0.0,unmasking,professions
tweet30930,0,0.0,absurd,self-deprecating
tweet30931,0,0.0,exaggeration,self-deprecating
tweet30932,0,0.0,parody,self-deprecating
tweet30933,0,0.0,irony,women
tweet30934,0,0.0,reference,family/relationships
tweet30935,0,0.0,irony,age
tweet30936,1,0.0,exaggeration,technology
tweet30937,0,0.0,insults,professions
tweet30938,1,0.0,exaggeration,professions
tweet30939,1,0.0,parody,body shaming
tweet30940,0,0.0,reference,self-deprecating
tweet30941,1,0.0,absurd,professions
tweet30942,1,0.0,unmasking,body shaming
tweet30943,1,0.0,absurd,self-deprecating
tweet30944,1,0.0,wordplay,ethnicity/origin
tweet30945,1,0.0,unmasking,professions
tweet30946,0,0.0,reference,religion
tweet30947,0,0.0,reference,self-deprecating
tweet30948,0,0.0,absurd,health
tweet30949,0,0.0,reference,self-deprecating
tweet30950,1,0.0,reference,women
tweet30951,1,0.0,irony,self-deprecating
tweet30952,0,0.0,absurd,self-deprecating
tweet30953,1,0.0,irony,men
tweet30954,0,0.0,absurd,self-deprecating
tweet30955,1,0.0,irony,age
tweet30956,1,0.0,unmasking,family/relationships
tweet30957,0,0.0,absurd,self-deprecating
tweet30958,1,0.0,reference,professions
tweet30959,1,0.0,absurd,lgbt
tweet30960,0,0.0,reference,self-deprecating
tweet30961,0,0.0,parody,self-deprecating
tweet30962,0,0.0,exaggeration,self-deprecating
tweet30963,1,0.0,absurd,age
tweet30964,0,0.0,absurd,self-deprecating
tweet30965,1,0.0,reference,self-deprecating
tweet30966,1,0.0,irony,family/relationships
tweet30967,0,0.0,absurd,lgbt
tweet30968,0,0.0,parody,self-deprecating
tweet30969,0,0.0,reference,self-deprecating
tweet30970,0,0.0,absurd,professions
tweet30971,0,0.0,stereotype,age
tweet30972,0,0.0,absurd,self-deprecating
tweet30973,0,0.0,reference,self-deprecating
tweet30974,0,0.0,absurd,self-deprecating
tweet30975,0,0.0,irony,professions
tweet30976,0,0.0,absurd,self-deprecating
tweet30977,0,0.0,irony,self-deprecating
tweet30978,0,0.0,exaggeration,self-deprecating
tweet30979,0,0.0,wordplay,professions
tweet30980,0,0.0,embarrassment,self-deprecating
tweet30981,0,0.0,absurd,self-deprecating
tweet30982,0,0.0,absurd,professions
tweet30983,0,0.0,exaggeration,self-deprecating
tweet30984,0,0.0,exaggeration,body shaming
tweet30985,0,0.0,stereotype,self-deprecating
tweet30986,1,0.0,absurd,self-deprecating
tweet30987,0,0.0,unmasking,self-deprecating
tweet30988,0,0.0,absurd,self-deprecating
tweet30989,1,0.0,wordplay,professions
tweet30990,1,0.0,stereotype,ethnicity/origin
tweet30991,1,0.0,reference,self-deprecating
tweet30992,1,0.0,irony,technology
tweet30993,0,0.0,absurd,self-deprecating
tweet30994,1,0.0,absurd,professions
tweet30995,1,0.0,wordplay,health
tweet30996,1,0.0,parody,professions
tweet30997,0,0.0,parody,self-deprecating
tweet30998,0,0.0,absurd,self-deprecating
tweet30999,0,0.0,stereotype,self-deprecating
tweet31000,1,0.0,absurd,body shaming
tweet31001,0,0.0,absurd,self-deprecating
tweet31002,1,0.0,exaggeration,professions
tweet31003,0,0.0,absurd,professions
tweet31004,1,0.0,insults,professions
tweet31005,0,0.0,stereotype,women
tweet31006,1,0.0,reference,professions
tweet31007,0,0.0,absurd,professions
tweet31008,1,0.0,stereotype,women
tweet31009,1,0.0,absurd,professions
tweet31010,0,0.0,reference,self-deprecating
tweet31011,1,0.0,unmasking,women
tweet31012,1,0.0,stereotype,professions
tweet31013,0,0.0,reference,self-deprecating
tweet31014,0,0.0,parody,self-deprecating
tweet31015,1,0.0,unmasking,lgbt
tweet31016,0,0.0,reference,self-deprecating
tweet31017,1,0.0,reference,ethnicity/origin
tweet31018,1,0.0,reference,professions
tweet31019,1,0.0,wordplay,technology
tweet31020,0,0.0,reference,self-deprecating
tweet31021,0,0.0,wordplay,self-deprecating
tweet31022,0,0.0,reference,substance use
tweet31023,0,0.0,unmasking,self-deprecating
tweet31024,1,0.0,exaggeration,professions
tweet31025,1,0.0,wordplay,professions
tweet31026,1,0.0,insults,body shaming
tweet31027,1,0.0,irony,professions
tweet31028,0,0.0,reference,self-deprecating
tweet31029,1,0.0,irony,professions
tweet31030,0,0.0,absurd,religion
tweet31031,0,0.0,absurd,self-deprecating
tweet31032,0,0.0,wordplay,self-deprecating
tweet31033,0,0.0,absurd,substance use
tweet31034,1,0.0,unmasking,social status
tweet31035,0,0.0,wordplay,professions
tweet31036,0,0.0,absurd,self-deprecating
tweet31037,0,0.0,absurd,substance use
tweet31038,0,0.0,insults,women
tweet31039,1,0.0,wordplay,body shaming
tweet31040,1,0.0,absurd,substance use
tweet31041,0,0.0,exaggeration,self-deprecating
tweet31042,0,0.0,parody,professions
tweet31043,0,0.0,absurd,substance use
tweet31044,1,0.0,absurd,professions
tweet31045,1,0.0,wordplay,professions
tweet31046,1,0.0,reference,self-deprecating
tweet31047,1,0.0,wordplay,professions
tweet31048,1,0.0,absurd,lgbt
tweet31049,1,0.0,wordplay,professions
tweet31050,1,0.0,absurd,professions
tweet31051,0,0.0,reference,self-deprecating
tweet31052,0,0.0,embarrassment,body shaming
tweet31053,1,0.0,embarrassment,age
tweet31054,1,0.0,parody,body shaming
tweet31055,0,0.0,irony,age
tweet31056,0,0.0,reference,self-deprecating
tweet31057,0,0.0,absurd,substance use
tweet31058,0,0.0,parody,self-deprecating
tweet31059,1,0.0,unmasking,lgbt
tweet31060,0,0.0,absurd,technology
tweet31061,0,0.0,irony,professions
tweet31062,1,0.0,absurd,body shaming
tweet31063,1,0.0,stereotype,professions
tweet31064,0,0.0,parody,self-deprecating
tweet31065,1,0.0,misunderstanding,substance use
tweet31066,1,0.0,wordplay,lgbt
tweet31067,0,0.0,reference,self-deprecating
tweet31068,1,0.0,misunderstanding,body shaming
tweet31069,1,0.0,wordplay,age
tweet31070,0,0.0,embarrassment,self-deprecating
tweet31071,1,0.0,wordplay,ethnicity/origin
tweet31072,0,0.0,reference,age
tweet31073,1,0.0,embarrassment,body shaming
tweet31074,0,0.0,wordplay,body shaming
tweet31075,0,0.0,reference,self-deprecating
tweet31076,0,0.0,absurd,self-deprecating
tweet31077,0,0.0,reference,professions
tweet31078,1,0.0,reference,women
tweet31079,1,0.0,reference,professions
tweet31080,1,0.0,exaggeration,age
tweet31081,1,0.0,irony,professions
tweet31082,1,0.0,stereotype,self-deprecating
tweet31083,1,0.0,reference,professions
tweet31084,0,0.0,reference,self-deprecating
tweet31085,0,0.0,absurd,age
tweet31086,0,0.0,parody,self-deprecating
tweet31087,1,0.0,reference,professions
tweet31088,0,0.0,exaggeration,self-deprecating
tweet31089,0,0.0,absurd,self-deprecating
tweet31090,0,0.0,reference,professions
tweet31091,0,0.0,irony,professions
tweet31092,0,0.0,reference,self-deprecating
tweet31093,1,0.0,exaggeration,body shaming
tweet31094,0,0.0,reference,self-deprecating
tweet31095,0,0.0,reference,self-deprecating
tweet31096,0,0.0,parody,self-deprecating
tweet31097,0,0.0,analogy,self-deprecating
tweet31098,0,0.0,absurd,professions
tweet31099,0,0.0,absurd,professions
tweet31100,1,0.0,wordplay,professions
tweet31101,1,0.0,stereotype,technology
tweet31102,0,0.0,reference,substance use
tweet31103,0,0.0,absurd,self-deprecating
tweet31104,0,0.0,parody,professions
tweet31105,0,0.0,reference,self-deprecating
tweet31106,1,0.0,wordplay,professions
tweet31107,1,0.0,absurd,professions
tweet31108,0,0.0,absurd,age
tweet31109,1,0.0,irony,self-deprecating
tweet31110,1,0.0,embarrassment,family/relationships
tweet31111,1,0.0,wordplay,professions
tweet31112,1,0.0,wordplay,body shaming
tweet31113,0,0.0,reference,self-deprecating
tweet31114,0,0.0,absurd,religion
tweet31115,0,0.0,absurd,family/relationships
tweet31116,0,0.0,absurd,self-deprecating
tweet31117,0,0.0,parody,self-deprecating
tweet31118,1,0.0,embarrassment,body shaming
tweet31119,0,0.0,parody,social status
tweet31120,0,0.0,reference,social status
tweet31121,1,0.0,irony,health
tweet31122,0,0.0,reference,self-deprecating
tweet31123,1,0.0,reference,body shaming
tweet31124,0,0.0,absurd,lgbt
tweet31125,1,0.0,irony,body shaming
tweet31126,1,0.0,analogy,professions
tweet31127,1,0.0,absurd,family/relationships
tweet31128,0,0.0,unmasking,age
tweet31129,0,0.0,irony,substance use
tweet31130,0,0.0,parody,self-deprecating
tweet31131,1,0.0,irony,women
tweet31132,1,0.0,irony,self-deprecating
tweet31133,1,0.0,irony,self-deprecating
tweet31134,1,0.0,stereotype,body shaming
tweet31135,0,0.0,reference,self-deprecating
